marque,model,Puissance fiscale,Carburant,Année,Boite de vitesses,etat,price
fiat,Doblo,6.0,Diesel,2023,Manuelle,0,167999.0
fiat,500,7.0,Essence,2020,Automatique,0,122500.0
toyota,Aygo,5.0,Essence,2013,Manuelle,0,57000.0
land-rover,Range,12.0,Diesel,2015,Automatique,0,520000.0
dacia,Sandero,6.0,Essence,2022,Automatique,0,146000.0
volkswagen,Tiguan,8.0,Diesel,2021,Automatique,0,540000.0
land-rover,Range,12.0,Diesel,2016,Automatique,0,420000.0
volkswagen,Polo,11.0,Essence,2020,Automatique,0,295000.0
hyundai,Elantra,6.0,Diesel,2014,Manuelle,0,140000.0
ds,Ds4,6.0,Diesel,2023,Automatique,0,320000.0
ds,Ds4,6.0,Diesel,2016,Manuelle,0,149000.0
renault,Koleos,8.0,Diesel,2021,Automatique,0,299000.0
opel,Astra,6.0,Diesel,2022,Automatique,0,287000.0
porsche,Cayenne,12.0,Diesel,2018,Automatique,0,720000.0
bmw,X5,12.0,Diesel,2014,Automatique,0,300000.0
porsche,Panamera,12.0,Diesel,2013,Automatique,0,485000.0
land-rover,Discovery,9.0,Diesel,2016,Automatique,0,225000.0
mercedes,Classe,36.0,Essence,2011,Automatique,0,240000.0
dacia,Logan,6.0,Diesel,2020,Manuelle,0,117000.0
mercedes,200,9.0,Diesel,2003,Manuelle,0,76000.0
citroen,C4,6.0,Diesel,2018,Manuelle,0,147000.0
renault,Clio,6.0,Diesel,2017,Manuelle,0,133000.0
volkswagen,Jetta,8.0,Diesel,2019,Automatique,0,188000.0
porsche,Cayenne,17.0,Hybride,2020,Automatique,0,1100000.0
renault,Clio,6.0,Diesel,2022,Manuelle,0,157000.0
renault,Clio,6.0,Diesel,2022,Manuelle,0,157000.0
hyundai,Coupe,11.0,Essence,1999,Automatique,0,49000.0
ford,Ecosport,6.0,Diesel,2018,Manuelle,0,167000.0
fiat,500,7.0,Essence,2021,Automatique,0,149000.0
opel,Corsa,6.0,Diesel,2021,Manuelle,0,149000.0
bmw,Serie,6.0,Diesel,2019,Automatique,0,245000.0
hyundai,Santa,9.0,Diesel,2018,Automatique,0,235000.0
peugeot,308,6.0,Diesel,2019,Manuelle,0,149000.0
land-rover,Range,12.0,Diesel,2014,Automatique,0,380000.0
bmw,Serie,8.0,Diesel,2019,Automatique,0,340000.0
porsche,Panamera,13.0,Essence,2011,Automatique,0,285000.0
land-rover,Range,8.0,Diesel,2017,Automatique,0,280000.0
ford,Kuga,8.0,Diesel,2016,Manuelle,0,168000.0
volkswagen,T-roc,8.0,Diesel,2021,Automatique,0,270000.0
audi,Q8,12.0,Diesel,2023,Automatique,0,1050000.0
peugeot,3008,8.0,Diesel,2019,Automatique,0,240000.0
volvo,Xc90,12.0,Diesel,2016,Automatique,0,400000.0
mercedes,Classe,6.0,Diesel,2016,Automatique,0,160000.0
volkswagen,Tiguan,8.0,Diesel,2018,Automatique,0,288000.0
toyota,Corolla,10.0,Hybride,2021,Automatique,0,228000.0
toyota,Hilux,10.0,Diesel,2022,Manuelle,0,230000.0
dacia,Logan,6.0,Diesel,2018,Manuelle,0,124000.0
toyota,Yaris,6.0,Essence,2021,Manuelle,0,133000.0
citroen,C-elysee,6.0,Diesel,2021,Manuelle,0,136500.0
volkswagen,Golf,8.0,Diesel,2002,Manuelle,0,80000.0
renault,Kangoo,6.0,Diesel,2017,Manuelle,0,118000.0
volkswagen,Golf,8.0,Diesel,2015,Automatique,0,230000.0
citroen,C3,6.0,Diesel,2021,Manuelle,0,145000.0
renault,Clio,6.0,Diesel,2018,Automatique,0,133000.0
ford,Transit,9.0,Diesel,2015,Manuelle,0,122000.0
renault,Megane,7.0,Diesel,2019,Manuelle,0,165000.0
mitsubishi,Canter,10.0,Diesel,2015,Manuelle,0,205000.0
hyundai,Grand,6.0,Essence,2020,Manuelle,0,105000.0
hyundai,I20,6.0,Diesel,2019,Manuelle,0,135000.0
dacia,Sandero,5.0,Essence,2022,Automatique,0,142000.0
mercedes,280,17.0,Essence,1982,Automatique,0,250000.0
porsche,Cayenne,17.0,Hybride,2023,Automatique,0,1850000.0
porsche,Panamera,17.0,Hybride,2020,Automatique,0,920000.0
land-rover,Range,11.0,Diesel,2017,Automatique,0,480000.0
toyota,Yaris,6.0,Essence,2015,Manuelle,0,89000.0
volkswagen,Tiguan,8.0,Diesel,2020,Automatique,0,339000.0
volkswagen,Golf,8.0,Diesel,2013,Automatique,0,198000.0
audi,Q5,12.0,Diesel,2011,Automatique,0,164000.0
seat,Ateca,8.0,Diesel,2019,Automatique,0,237000.0
opel,Adam,7.0,Essence,2017,Manuelle,0,110000.0
bmw,Serie,12.0,Diesel,2018,Automatique,0,415000.0
mercedes,220,9.0,Diesel,2004,Automatique,0,72500.0
mercedes,Classe,8.0,Diesel,2018,Automatique,0,350000.0
citroen,C3,6.0,Diesel,2019,Manuelle,0,127000.0
dacia,Sandero,5.0,Essence,2021,Automatique,0,110000.0
seat,Ibiza,6.0,Diesel,2017,Manuelle,0,115000.0
peugeot,407,8.0,Diesel,2007,Manuelle,0,58000.0
jaguar,Xf,8.0,Diesel,2016,Automatique,0,250000.0
mercedes,Classe,28.0,Essence,2018,Automatique,0,400000.0
porsche,Macan,11.0,Essence,2023,Automatique,0,910000.0
mercedes,Classe,6.0,Diesel,2013,Manuelle,0,160000.0
toyota,Corolla,10.0,Hybride,2021,Automatique,0,220000.0
ford,Fiesta,6.0,Diesel,2016,Manuelle,0,105000.0
volkswagen,Tiguan,8.0,Diesel,2018,Automatique,0,330000.0
dacia,Dokker,6.0,Diesel,2017,Manuelle,0,125000.0
opel,Corsa,6.0,Diesel,2022,Manuelle,0,158000.0
peugeot,208,6.0,Diesel,2018,Manuelle,0,120000.0
renault,Clio,6.0,Diesel,2008,Manuelle,0,58000.0
fiat,500,4.0,Essence,2022,Automatique,0,195000.0
renault,Clio,6.0,Diesel,2019,Automatique,0,150000.0
mercedes,Classe,8.0,Diesel,2011,Automatique,0,200000.0
dacia,Duster,4.0,Diesel,2023,Automatique,0,270000.0
mercedes,Classe,8.0,Diesel,2019,Automatique,0,385000.0
hyundai,Grand,6.0,Essence,2020,Manuelle,0,105000.0
mercedes,Classe,8.0,Diesel,2019,Automatique,0,385000.0
opel,Corsa,6.0,Diesel,2021,Manuelle,0,149000.0
maserati,Ghibli,12.0,Diesel,2015,Automatique,0,295000.0
toyota,C-hr,10.0,Hybride,2021,Automatique,0,238000.0
renault,Clio,6.0,Diesel,2020,Automatique,0,152000.0
kia,Picanto,6.0,Essence,2019,Manuelle,0,105000.0
peugeot,308,6.0,Diesel,2022,Manuelle,0,228000.0
fiat,500,6.0,Essence,2021,Automatique,0,142000.0
toyota,Corolla,5.0,Diesel,2017,Manuelle,0,148000.0
peugeot,208,6.0,Diesel,2018,Manuelle,0,118000.0
lexus,Rx,14.0,Hybride,2023,Automatique,0,720000.0
toyota,Yaris,6.0,Essence,2018,Manuelle,0,103000.0
toyota,Yaris,6.0,Essence,2020,Manuelle,0,99000.0
peugeot,5008,8.0,Diesel,2020,Automatique,0,290000.0
dacia,Logan,6.0,Diesel,2020,Manuelle,0,115000.0
renault,Kadjar,6.0,Diesel,2020,Automatique,0,208000.0
peugeot,308,8.0,Diesel,2017,Automatique,0,208000.0
peugeot,508,6.0,Diesel,2012,Automatique,0,114000.0
citroen,C3,6.0,Diesel,2022,Automatique,0,214000.0
hyundai,Santa,9.0,Diesel,2013,Automatique,0,164000.0
volvo,Xc40,8.0,Essence,2021,Automatique,0,297000.0
volkswagen,Tiguan,8.0,Diesel,2018,Automatique,0,398000.0
land-rover,Range,12.0,Diesel,2016,Automatique,0,360000.0
bmw,Serie,12.0,Diesel,2017,Automatique,0,450000.0
land-rover,Range,8.0,Diesel,2018,Automatique,0,320000.0
land-rover,Range,8.0,Diesel,2020,Automatique,0,400000.0
audi,A3,8.0,Diesel,2022,Automatique,0,480000.0
volvo,Xc60,8.0,Diesel,2016,Automatique,0,168000.0
jeep,Wrangler,11.0,Diesel,2017,Automatique,0,310000.0
volkswagen,Golf,8.0,Diesel,2017,Automatique,0,310000.0
hyundai,Creta,6.0,Diesel,2017,Automatique,0,185000.0
land-rover,Range,8.0,Diesel,2017,Automatique,0,380000.0
renault,Clio,6.0,Diesel,2020,Automatique,0,149000.0
opel,Adam,7.0,Essence,2021,Manuelle,0,169000.0
hyundai,I30,6.0,Diesel,2021,Automatique,0,235000.0
peugeot,3008,8.0,Diesel,2021,Automatique,0,285000.0
hyundai,H100,10.0,Diesel,2018,Manuelle,0,165000.0
audi,A6,8.0,Diesel,2020,Automatique,0,585000.0
mercedes,Classe,9.0,Diesel,2013,Automatique,0,190000.0
nissan,Qashqai,6.0,Diesel,2018,Manuelle,0,193000.0
opel,Crossland,6.0,Diesel,2018,Manuelle,0,157000.0
volkswagen,Jetta,8.0,Diesel,2009,Manuelle,0,105000.0
peugeot,106,8.0,Diesel,2021,Manuelle,0,199000.0
renault,Clio,6.0,Diesel,2019,Automatique,0,139000.0
dacia,Logan,6.0,Diesel,2022,Manuelle,0,138000.0
mitsubishi,Pick,10.0,Diesel,2021,Manuelle,0,168000.0
dacia,Sandero,6.0,Diesel,2018,Manuelle,0,109000.0
hyundai,I20,6.0,Diesel,2019,Manuelle,0,135000.0
bmw,Serie,8.0,Diesel,2019,Automatique,0,495000.0
bmw,Serie,8.0,Diesel,2013,Automatique,0,222000.0
renault,Captur,6.0,Diesel,2016,Manuelle,0,155000.0
opel,Mokka,6.0,Diesel,2022,Manuelle,0,225000.0
dacia,Duster,6.0,Diesel,2021,Automatique,0,215000.0
audi,Q5,8.0,Diesel,2020,Automatique,0,570000.0
audi,Q3,8.0,Diesel,2021,Automatique,0,660000.0
maserati,Quattroporte,12.0,Diesel,2016,Automatique,0,320000.0
mercedes,Cls,8.0,Diesel,2020,Automatique,0,650000.0
land-rover,Range,8.0,Diesel,2023,Automatique,0,780000.0
jeep,Grand,12.0,Diesel,2022,Automatique,0,380000.0
autre,Autre,9.0,Essence,2023,Automatique,0,240000.0
toyota,C-hr,10.0,Hybride,2021,Automatique,0,215000.0
dacia,Sandero,6.0,Diesel,2021,Manuelle,0,149000.0
toyota,C-hr,10.0,Hybride,2020,Automatique,0,229000.0
toyota,C-hr,10.0,Hybride,2021,Automatique,0,214000.0
volkswagen,Polo,8.0,Essence,2018,Automatique,0,238000.0
mercedes,Glk,9.0,Diesel,2010,Automatique,0,179000.0
volkswagen,Touran,8.0,Diesel,2016,Automatique,0,269000.0
toyota,Rav-4,9.0,Diesel,2007,Manuelle,0,93000.0
opel,Crossland,6.0,Diesel,2021,Manuelle,0,174000.0
bmw,X5,12.0,Diesel,2018,Automatique,0,325000.0
ford,Fusion,8.0,Diesel,2016,Automatique,0,148000.0
nissan,Qashqai,6.0,Diesel,2021,Manuelle,0,218000.0
ds,Ds7,8.0,Diesel,2019,Automatique,0,295000.0
volkswagen,Golf,8.0,Diesel,2023,Automatique,0,500000.0
nissan,Micra,6.0,Diesel,2019,Manuelle,0,138000.0
hyundai,I20,6.0,Diesel,2019,Manuelle,0,135000.0
dacia,Logan,6.0,Diesel,2019,Manuelle,0,94000.0
skoda,Octavia,8.0,Diesel,2016,Manuelle,0,147000.0
mitsubishi,L200,10.0,Diesel,2019,Manuelle,0,139000.0
peugeot,208,6.0,Diesel,2023,Manuelle,0,169000.0
hyundai,Tucson,6.0,Diesel,2019,Automatique,0,264000.0
bmw,X3,8.0,Diesel,2016,Automatique,0,249000.0
nissan,Juke,6.0,Diesel,2016,Manuelle,0,145900.0
kia,Picanto,6.0,Essence,2007,Manuelle,0,49000.0
volkswagen,Polo,6.0,Diesel,2016,Manuelle,0,115000.0
fiat,500l,5.0,Diesel,2016,Automatique,0,128000.0
renault,R4,6.0,Essence,1989,Manuelle,0,80000.0
peugeot,205,7.0,Diesel,1986,Manuelle,0,35000.0
renault,Scenic,7.0,Diesel,2002,Manuelle,0,62000.0
citroen,Berlingo,6.0,Diesel,2018,Manuelle,0,123000.0
ford,Focus,6.0,Diesel,2014,Manuelle,0,120000.0
citroen,C4,6.0,Diesel,2019,Manuelle,0,128000.0
bmw,Serie,8.0,Diesel,2013,Manuelle,0,145000.0
renault,Clio,7.0,Diesel,2018,Automatique,0,140000.0
seat,Ibiza,4.0,Essence,2021,Manuelle,0,145000.0
dacia,Duster,6.0,Diesel,2021,Automatique,0,215000.0
renault,Clio,6.0,Diesel,2021,Manuelle,0,188000.0
renault,Clio,6.0,Diesel,2021,Manuelle,0,188000.0
mercedes,220,8.0,Diesel,2011,Automatique,0,185000.0
hyundai,Accent,6.0,Diesel,2021,Automatique,0,179000.0
opel,Mokka,6.0,Diesel,2022,Manuelle,0,255000.0
opel,Astra,6.0,Diesel,2022,Automatique,0,282000.0
renault,Clio,6.0,Diesel,2022,Automatique,0,152000.0
dacia,Logan,6.0,Diesel,2022,Manuelle,0,135000.0
hyundai,I10,6.0,Essence,2020,Manuelle,0,106000.0
renault,Clio,6.0,Diesel,2022,Manuelle,0,157000.0
hyundai,Tucson,8.0,Diesel,2017,Automatique,0,229000.0
hyundai,Santa,9.0,Diesel,2014,Automatique,0,120000.0
renault,Captur,5.0,Essence,2019,Manuelle,0,98000.0
mercedes,220,8.0,Diesel,2007,Automatique,0,125000.0
volkswagen,Touran,6.0,Diesel,2011,Manuelle,0,146000.0
dacia,Sandero,4.0,Essence,2020,Manuelle,0,88500.0
mercedes,Classe,31.0,Essence,2008,Automatique,0,128000.0
opel,Corsa,5.0,Diesel,2009,Manuelle,0,68000.0
land-rover,Range,9.0,Diesel,2017,Automatique,0,249000.0
toyota,C-hr,10.0,Hybride,2018,Automatique,0,195000.0
porsche,Panamera,17.0,Hybride,2020,Automatique,0,950000.0
audi,Q8,12.0,Diesel,2023,Automatique,0,1150000.0
porsche,Macan,12.0,Diesel,2018,Automatique,0,560000.0
chevrolet,Camaro,21.0,Essence,2011,Automatique,0,135000.0
land-rover,Range,8.0,Diesel,2019,Automatique,0,295000.0
fiat,Uno,7.0,Diesel,2000,Manuelle,0,27000.0
toyota,Rav-4,8.0,Diesel,2010,Manuelle,0,88000.0
mini,Cooper,2.0,Essence,2019,Automatique,0,1.0
ssangyong,Korando,8.0,Diesel,2011,Manuelle,0,80000.0
nissan,Qashqai,6.0,Diesel,2018,Manuelle,0,189998.0
volkswagen,Golf,8.0,Diesel,2019,Automatique,0,320000.0
hyundai,Creta,6.0,Diesel,2019,Automatique,0,178000.0
hyundai,Creta,6.0,Diesel,2019,Automatique,0,177000.0
audi,Q5,8.0,Diesel,2014,Automatique,0,238000.0
volkswagen,Golf,11.0,Essence,2004,Automatique,0,63000.0
volkswagen,Polo,6.0,Essence,2021,Manuelle,0,1.0
peugeot,207,6.0,Diesel,2012,Manuelle,0,82000.0
citroen,C4,8.0,Essence,2005,Manuelle,0,53000.0
jeep,Grand,12.0,Diesel,2019,Automatique,0,289000.0
dacia,Sandero,6.0,Diesel,2022,Manuelle,0,137000.0
bmw,Serie,8.0,Diesel,2018,Automatique,0,330000.0
hyundai,I10,6.0,Essence,2019,Manuelle,0,93000.0
fiat,500,6.0,Essence,2020,Manuelle,0,113000.0
fiat,Panda,4.0,Essence,2018,Manuelle,0,88000.0
audi,A3,8.0,Diesel,2022,Automatique,0,670000.0
peugeot,308,6.0,Essence,2018,Manuelle,0,260000.0
volkswagen,T-roc,8.0,Diesel,2022,Automatique,0,520000.0
mercedes,Classe,12.0,Diesel,2018,Automatique,0,700000.0
land-rover,Range,8.0,Diesel,2019,Automatique,0,320000.0
mini,Paceman,8.0,Diesel,2016,Automatique,0,180000.0
land-rover,Range,12.0,Diesel,2016,Automatique,0,345000.0
peugeot,3008,8.0,Diesel,2019,Automatique,0,280000.0
volkswagen,Tiguan,8.0,Diesel,2021,Automatique,0,540000.0
bmw,X4,8.0,Diesel,2018,Automatique,0,385000.0
hyundai,Tucson,6.0,Diesel,2022,Automatique,0,265000.0
land-rover,Range,11.0,Hybride,2021,Automatique,0,760000.0
peugeot,508,6.0,Diesel,2012,Manuelle,0,110000.0
mercedes,Classe,8.0,Diesel,2016,Automatique,0,300000.0
mercedes,220,9.0,Diesel,2012,Automatique,0,194999.0
ds,Ds3,6.0,Diesel,2022,Automatique,0,260000.0
audi,Q5,8.0,Diesel,2011,Manuelle,0,163000.0
audi,Q5,8.0,Diesel,2018,Automatique,0,470000.0
volkswagen,Tiguan,8.0,Diesel,2017,Automatique,0,430000.0
bmw,Serie,8.0,Diesel,2018,Automatique,0,330000.0
audi,S3,11.0,Essence,2021,Automatique,0,885000.0
chevrolet,Orlando,8.0,Diesel,2014,Automatique,0,105000.0
volkswagen,Golf,8.0,Diesel,2000,Manuelle,0,69000.0
mercedes,Gle,12.0,Diesel,2016,Automatique,0,460000.0
ford,Focus,6.0,Diesel,2012,Manuelle,0,115000.0
dacia,Sandero,6.0,Diesel,2017,Manuelle,0,65000.0
skoda,Fabia,6.0,Essence,2017,Manuelle,0,95000.0
mitsubishi,L200,9.0,Diesel,2013,Manuelle,0,140000.0
volkswagen,Tiguan,8.0,Diesel,2018,Automatique,0,235000.0
volvo,Xc60,8.0,Diesel,2017,Automatique,0,220000.0
mercedes,Classe,9.0,Diesel,2015,Automatique,0,210000.0
volkswagen,Tiguan,8.0,Diesel,2018,Automatique,0,235000.0
volkswagen,Tiguan,8.0,Diesel,2020,Automatique,0,270000.0
kia,Sportage,8.0,Diesel,2020,Automatique,0,239000.0
mercedes,Classe,8.0,Diesel,2019,Automatique,0,457000.0
volkswagen,T-roc,8.0,Diesel,2021,Automatique,0,400000.0
audi,A3,8.0,Diesel,2022,Automatique,0,570000.0
seat,Leon,8.0,Diesel,2021,Automatique,0,330000.0
nissan,Qashqai,6.0,Diesel,2017,Manuelle,0,168984.0
renault,Clio,6.0,Diesel,2022,Manuelle,0,157000.0
volvo,Xc40,8.0,Diesel,2018,Automatique,0,330000.0
dacia,Duster,6.0,Diesel,2022,Manuelle,0,179000.0
dacia,Sandero,6.0,Diesel,2022,Manuelle,0,137000.0
audi,Q8,12.0,Diesel,2022,Automatique,0,860000.0
volkswagen,Tiguan,8.0,Diesel,2012,Automatique,0,145000.0
volkswagen,Golf,8.0,Diesel,2016,Automatique,0,260000.0
mercedes,Classe,12.0,Diesel,2012,Automatique,0,235000.0
mercedes,190,8.0,Diesel,1993,Manuelle,0,58000.0
mercedes,Glc,9.0,Diesel,2018,Automatique,0,560000.0
fiat,Grande,5.0,Diesel,2015,Manuelle,0,68000.0
dacia,Duster,6.0,Diesel,2018,Manuelle,0,136000.0
mercedes,Classe,12.0,Diesel,2013,Automatique,0,200000.0
mercedes,Glc,9.0,Diesel,2018,Automatique,0,560000.0
ford,Mondeo,8.0,Diesel,2014,Manuelle,0,125000.0
peugeot,3008,8.0,Diesel,2020,Automatique,0,270000.0
land-rover,Range,12.0,Diesel,2016,Automatique,0,345000.0
ford,Fiesta,6.0,Diesel,2014,Manuelle,0,85000.0
alfa-romeo,Mito,7.0,Essence,2010,Manuelle,0,78000.0
mercedes,220,9.0,Diesel,2011,Automatique,0,145000.0
nissan,Qashqai,6.0,Diesel,2012,Manuelle,0,112000.0
peugeot,Partner,7.0,Diesel,2008,Manuelle,0,54000.0
citroen,Grand,6.0,Diesel,2008,Manuelle,0,88000.0
dacia,Dokker,6.0,Diesel,2021,Manuelle,0,136000.0
mercedes,Gla,9.0,Diesel,2015,Automatique,0,225000.0
mercedes,Classe,8.0,Diesel,2019,Automatique,0,465000.0
audi,Rs3,8.0,Essence,2022,Automatique,0,830000.0
renault,Clio,4.0,Diesel,2017,Manuelle,0,115000.0
volkswagen,Tiguan,8.0,Diesel,2013,Automatique,0,265000.0
seat,Arona,8.0,Diesel,2019,Automatique,0,250000.0
mercedes,Classe,8.0,Diesel,2018,Automatique,0,420000.0
renault,Clio,6.0,Diesel,2019,Automatique,0,118000.0
volkswagen,Jetta,6.0,Diesel,1991,Manuelle,0,41000.0
hyundai,Santa,9.0,Diesel,2009,Manuelle,0,78000.0
dacia,Sandero,6.0,Diesel,2020,Manuelle,0,119500.0
volkswagen,Tiguan,8.0,Diesel,2019,Automatique,0,395000.0
volkswagen,Tiguan,8.0,Diesel,2018,Automatique,0,215000.0
citroen,C-elysee,6.0,Diesel,2022,Manuelle,0,125000.0
mini,One,5.0,Diesel,2006,Manuelle,0,90000.0
land-rover,Range,12.0,Diesel,2015,Automatique,0,290000.0
volkswagen,Arteon,8.0,Diesel,2019,Automatique,0,250000.0
land-rover,Range,11.0,Hybride,2021,Automatique,0,790000.0
mercedes,Classe,8.0,Diesel,2014,Automatique,0,310000.0
renault,Clio,6.0,Diesel,2019,Manuelle,0,105000.0
dacia,Duster,6.0,Diesel,2019,Automatique,0,178000.0
ford,Fiesta,8.0,Diesel,2019,Manuelle,0,137000.0
peugeot,208,6.0,Diesel,2021,Automatique,0,180000.0
mercedes,220,8.0,Diesel,2007,Manuelle,0,135000.0
opel,Insignia,8.0,Diesel,2019,Automatique,0,210000.0
volkswagen,Tiguan,8.0,Diesel,2019,Automatique,0,270000.0
renault,Megane,6.0,Diesel,2018,Automatique,0,175000.0
skoda,Superb,8.0,Diesel,2019,Automatique,0,193000.0
peugeot,308,7.0,Diesel,2017,Manuelle,0,158000.0
audi,A1,8.0,Essence,2017,Automatique,0,177000.0
seat,Leon,6.0,Diesel,2018,Manuelle,0,149000.0
hyundai,Santa,8.0,Diesel,2014,Automatique,0,115000.0
jaguar,Xf,8.0,Diesel,2016,Automatique,0,238000.0
volkswagen,Golf,8.0,Diesel,2017,Automatique,0,308000.0
ford,C,6.0,Diesel,2012,Manuelle,0,130000.0
mercedes,Classe,8.0,Diesel,2019,Automatique,0,513000.0
land-rover,Range,8.0,Diesel,2018,Automatique,0,325000.0
audi,Q5,8.0,Diesel,2018,Automatique,0,435000.0
hyundai,Santa,9.0,Diesel,2019,Automatique,0,320000.0
ford,Kuga,6.0,Diesel,2018,Manuelle,0,195000.0
mercedes,190,10.0,Diesel,1992,Manuelle,0,48000.0
citroen,Xsara,7.0,Diesel,2002,Manuelle,0,47000.0
audi,Q5,8.0,Diesel,2018,Automatique,0,360000.0
dacia,Logan,6.0,Diesel,2008,Manuelle,0,47000.0
seat,Ateca,8.0,Diesel,2019,Automatique,0,220000.0
renault,Clio,6.0,Diesel,2021,Manuelle,0,142000.0
bmw,Serie,8.0,Diesel,2017,Automatique,0,310000.0
ford,Fiesta,6.0,Diesel,2015,Manuelle,0,97000.0
toyota,Rav-4,9.0,Diesel,2009,Manuelle,0,88000.0
audi,A3,6.0,Diesel,2014,Automatique,0,285000.0
volkswagen,Polo,5.0,Diesel,2015,Manuelle,0,104000.0
volkswagen,Golf,8.0,Diesel,2019,Automatique,0,340000.0
citroen,Berlingo,6.0,Diesel,2019,Automatique,0,280000.0
seat,Ateca,8.0,Diesel,2022,Automatique,0,345000.0
hyundai,I10,6.0,Essence,2016,Manuelle,0,81000.0
hyundai,Ix35,6.0,Diesel,2015,Manuelle,0,165000.0
toyota,Auris,5.0,Diesel,2014,Manuelle,0,120000.0
hyundai,I10,6.0,Diesel,2012,Manuelle,0,63000.0
seat,Leon,6.0,Diesel,2020,Manuelle,0,170000.0
renault,Clio,5.0,Diesel,2015,Manuelle,0,10500.0
opel,Astra,8.0,Essence,2010,Manuelle,0,69000.0
kia,Picanto,7.0,Essence,2021,Automatique,0,143000.0
renault,Kangoo,6.0,Diesel,2012,Manuelle,0,90000.0
jaguar,Xf,12.0,Diesel,2010,Automatique,0,105000.0
audi,Q5,8.0,Diesel,2016,Automatique,0,260000.0
nissan,Juke,6.0,Diesel,2019,Manuelle,0,146000.0
kia,Sorento,8.0,Diesel,2019,Automatique,0,223000.0
opel,Crossland,6.0,Diesel,2022,Automatique,0,210000.0
audi,A5,8.0,Diesel,2018,Automatique,0,497000.0
peugeot,206,7.0,Diesel,2002,Manuelle,0,45000.0
fiat,Tipo,5.0,Diesel,2021,Manuelle,0,139000.0
hyundai,Accent,6.0,Diesel,2022,Automatique,0,163000.0
mitsubishi,Pajero,10.0,Diesel,2018,Manuelle,0,185000.0
audi,A3,8.0,Diesel,2018,Manuelle,0,260000.0
renault,Megane,6.0,Diesel,2021,Automatique,0,220000.0
toyota,Hilux,10.0,Diesel,2018,Manuelle,0,240000.0
bmw,Serie,8.0,Diesel,2018,Automatique,0,315000.0
volkswagen,Passat,8.0,Diesel,2013,Manuelle,0,120000.0
mercedes,Classe,7.0,Diesel,2000,Manuelle,0,46000.0
volkswagen,Caddy,8.0,Diesel,2021,Manuelle,0,210000.0
volkswagen,Touran,8.0,Diesel,2014,Automatique,0,185000.0
volkswagen,Golf,8.0,Diesel,2019,Automatique,0,348000.0
porsche,Panamera,8.0,Essence,2011,Automatique,0,270000.0
seat,Ateca,8.0,Diesel,2023,Automatique,0,390000.0
land-rover,Range,8.0,Diesel,2019,Automatique,0,295000.0
mercedes,Classe,8.0,Diesel,2017,Automatique,0,295000.0
mazda,Mx3,9.0,Essence,1993,Manuelle,0,40000.0
audi,A3,8.0,Diesel,2016,Automatique,0,265000.0
audi,Q5,8.0,Diesel,2018,Automatique,0,610000.0
audi,A3,8.0,Diesel,2017,Automatique,0,223000.0
jeep,Renegade,6.0,Diesel,2020,Automatique,0,205000.0
toyota,C-hr,10.0,Hybride,2019,Automatique,0,205000.0
dacia,Duster,6.0,Diesel,2023,Automatique,0,208000.0
mercedes,Classe,7.0,Diesel,2013,Automatique,0,175000.0
audi,A4,8.0,Diesel,2019,Automatique,0,275000.0
mercedes,Cla,8.0,Diesel,2020,Automatique,0,410000.0
dfsk,K01s,6.0,Essence,2022,Manuelle,0,85000.0
renault,Talisman,6.0,Diesel,2017,Automatique,0,198000.0
mercedes,Classe,8.0,Diesel,2012,Automatique,0,98000.0
hyundai,Accent,6.0,Diesel,2021,Automatique,0,157000.0
kia,Proceed,6.0,Diesel,2020,Automatique,0,240000.0
volkswagen,Touran,6.0,Diesel,2011,Automatique,0,138000.0
ford,Fiesta,6.0,Diesel,2007,Manuelle,0,65000.0
alfa-romeo,Giulietta,8.0,Diesel,2016,Automatique,0,145000.0
volkswagen,Golf,8.0,Diesel,2018,Automatique,0,275000.0
mercedes,Classe,8.0,Diesel,2013,Automatique,0,190000.0
audi,A3,8.0,Diesel,2022,Automatique,0,580000.0
seat,Ateca,8.0,Diesel,2021,Automatique,0,340000.0
opel,Astra,6.0,Diesel,2020,Automatique,0,198000.0
fiat,Tipo,8.0,Essence,2018,Manuelle,0,78000.0
mercedes,Classe,8.0,Diesel,2019,Automatique,0,350000.0
volkswagen,Sharan,8.0,Diesel,2014,Automatique,0,165000.0
renault,Kangoo,6.0,Diesel,2021,Manuelle,0,133000.0
mercedes,Classe,7.0,Diesel,2013,Automatique,0,185000.0
nissan,Qashqai,6.0,Diesel,2017,Automatique,0,205000.0
volkswagen,Polo,6.0,Essence,2019,Manuelle,0,150000.0
toyota,C-hr,10.0,Hybride,2022,Automatique,0,250000.0
ford,Ecosport,6.0,Diesel,2018,Manuelle,0,165000.0
suzuki,Sx-4,6.0,Diesel,2011,Manuelle,0,65000.0
volkswagen,Golf,8.0,Diesel,1998,Manuelle,0,65000.0
renault,Megane,6.0,Diesel,2003,Manuelle,0,71000.0
peugeot,3008,6.0,Diesel,2019,Automatique,0,280000.0
skoda,Octavia,8.0,Diesel,2019,Manuelle,0,170000.0
mercedes,Classe,8.0,Diesel,2018,Automatique,0,465000.0
audi,Q5,8.0,Diesel,2014,Automatique,0,233000.0
jaguar,Xe,8.0,Diesel,2016,Automatique,0,260000.0
seat,Ibiza,6.0,Diesel,2017,Manuelle,0,105000.0
volkswagen,Golf,8.0,Diesel,2019,Automatique,0,350000.0
renault,Clio,6.0,Diesel,2020,Manuelle,0,138000.0
